Date,Goal1Nom,Goal1Rel,Goal1Lvl,Perf1,ParTelic,DesToResp1,DesToResp2,DesToResp3,DesToResp4Reco,DesToRespScl,Interested,Distressed,Excited,Upset,Strong,Guilty,Scared,Hostile,Enthusiastic,Proud,Irritable,Alert,Ashamed,Inspired,Nervous,Determined,Attentive,Jittery,Active,Afraid,PA,NA,PercepAcc1,PercepAcc2,PercepAcc3,PercepAcc4Reco,PercepAcc5,PercepAccScl,DisJust1,DisJust2,DisJust3,DisJust4,DisJustScl,Goal2Nom,Goal2Rel,Goal2Lvl,Perf2,ConfJudg,Similar,ExplainDiff,ExplainFind,Ethnicity,Latino,Age,Gender,Education,Occupation,CurrentTenure,WorkExp,FdbkType,FdbkTypeN,FdbkValence,FdbkValN,MetGoal,FdbkAccuracy,FdbkAccN,GoalRevision,PerfResidGain,GoalResidGain,PerfRevision,Condition,ConditionN
10/9/17 14:49,,100%,7,3,Telic,4,4,4,4,4,4,1,2,1,2,1,1,1,2,2,2,3,1,3,1,4,4,1,3,1,2.9,1.1,4,4,3,4,4,3.8,2,5,4,4,3.75,,100%,7,3,Very High,Moderate,,Googled school guides,White,Yes,42,Male,Bachelor's degree,"Technicians (e.g., Dental Hygienists, Emergency Medical Technicians)",18,25,relative,2,negative,2,0,accurate,1,0,0.16,1.24,0,relativenegativeaccurate,5
10/14/17 12:41,4,,5,4,Paratelic,3,2,2,2,2.25,2,2,2,3,1,1,1,1,1,1,2,3,1,1,1,3,3,1,2,1,1.9,1.4,2,3,3,2,2,2.4,2,3,2,2,2.25,4,,5,4,Low,Not at All/Very Low,Never did a research study that had me google such a specific type of information like the RGB codes.,"I googled ""RGB color codes (school name)"" for each one.",White,No,32,Female,"Some college, no degree",Other,1,15,nominal,1,negative,2,1,inaccurate,2,0,0.21,0.6,0,nominalnegativeinaccurate,2
10/6/17 12:59,4,,5,4,Telic,5,3,3,3,3.5,3,1,2,4,1,1,1,1,3,1,1,4,1,1,1,4,5,1,4,1,2.8,1.3,3,3,4,3,3,3.2,4,4,4,4,4,3,,4,3,High,Not at All/Very Low,This is the first timed research project that I have done--usually the work is solely survey based.,"I copy pasted the names of schools and then typed in ""RGB."" There were a few schools that would post their engineering, law school, business school instead of the main university, so it made some more difficult to find than others.",White,Yes,25,Male,Bachelor's degree,"Professionals (e.g., Engineer, Lawyer)",1,9,nominal,1,negative,2,1,inaccurate,2,-1,-0.65,-0.15,-1,nominalnegativeinaccurate,2
10/14/17 14:09,,80%,6,0,Telic,4,4,4,5,4.25,4,2,2,1,4,1,1,1,3,1,2,5,1,2,1,4,5,1,3,1,3.3,1.2,4,4,4,4,4,4,2,4,4,4,3.5,,40%,4,1,High,Not at All/Very Low,I've never looked up RBG colors before.,I used google to search each college.,White,No,41,Female,Bachelor's degree,"Professionals (e.g., Engineer, Lawyer)",13,18,relative,2,negative,2,0,accurate,1,-2,0.3,-0.65,1,relativenegativeaccurate,5
10/17/17 14:34,6,,7,2,Paratelic,3,1,1,1,1.5,2,4,1,4,1,5,2,4,1,1,3,2,5,1,2,2,3,3,1,1,1.5,3.3,1,1,1,1,1,1,1,1,1,1,1,6,,7,2,Not at All/Very Low,Not at All/Very Low,I have not done a project like this,"i used google, though i'm sure i could have found a central website that has all the codes, i individually searched each school code.  It was frustrating because some schools did not readily have RGB codes. They did provide CMYK and HEX codes but not RGB.  This slowed me down.",White,Yes,42,Male,Graduate or professional degree,"Professionals (e.g., Engineer, Lawyer)",1 yr,8years,nominal,1,positive,1,0,inaccurate,2,0,0.06,1.24,0,nominalpositiveinaccurate,4
10/17/17 14:38,3,,4,5,Telic,5,5,5,5,5,5,1,5,1,5,1,1,1,5,5,1,5,1,5,1,5,5,1,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,4,,5,4,Very High,Not at All/Very Low,I have never done this,I searched them on google,White,No,25,Male,Associate's degree,"Sales workers (e.g., Real Estate Agents, Retail Salesperson)",5,9,nominal,1,positive,1,1,accurate,1,1,0.48,1.27,-1,nominalpositiveaccurate,3
10/6/17 13:17,3,,4,1,Telic,4,4,4,5,4.25,4,2,4,3,3,1,1,4,4,3,2,4,1,4,3,4,5,3,5,1,4,2.1,4,4,3,5,4,4,4,4,4,4,4,3,,4,2,High,Moderate,,"searched google for ""university name color rgb""",White,No,36,Female,Graduate or professional degree,Other,0,5,nominal,1,negative,2,0,accurate,1,0,0.37,0.52,1,nominalnegativeaccurate,1
10/6/17 12:24,,100%,7,0,Paratelic,4,1,4,5,3.5,4,1,2,1,1,1,1,1,1,3,1,4,1,2,1,2,4,1,4,1,2.7,1,5,5,5,5,4,4.8,4,4,4,4,4,,100%,7,0,Very High,Not at All/Very Low,google search and then top search ,they were listed on websites ,White,No,31,Female,"Some college, no degree",Other,0,16,relative,2,positive,1,0,inaccurate,2,0,-0.56,1.24,0,relativepositiveinaccurate,8
10/6/17 13:29,,100%,7,0,Telic,4,4,4,5,4.25,4,5,4,5,2,5,3,1,3,1,4,4,5,4,4,4,4,4,4,3,3.4,3.9,5,1,5,5,5,4.2,2,5,5,5,4.25,,60%,5,1,Very High,Not at All/Very Low,This was very difficult for me.  Some of the universities listed many different codes and I had to find the RGD codes.  It took me longer time to go from survey screen to the google screen to get to the different universities.  All I can say is that the others doing this survey are much quicker than I am.,"I went into Google and entered, What are the RGB codes for              ",White,No,73,Female,"Some college, no degree",Other,1,30,relative,2,negative,2,0,accurate,1,-2,0.3,-0.26,1,relativenegativeaccurate,5
10/6/17 14:05,,80%,6,4,Telic,4,4,3,4,3.75,4,1,3,1,2,2,2,1,3,3,1,4,1,4,3,3,4,1,3,1,3.3,1.4,4,3,4,4,4,3.8,4,4,4,4,4,,60%,5,5,Moderate,Low,I don't recall many other studies in which I had to actively search out information in a specified amount of time.  I enjoyed it though - thank you!,I googled 3 different schools at one time and then went back and typed in RGB codes after the search inquiry.  I clicked the top hit and hoped for the information.  9 times out of 10 it had it.,White,No,36,Male,"Some college, no degree","Administrative support workers (e.g., Secretary, Dispatcher)",0.5,16,relative,2,positive,1,0,inaccurate,2,-1,1.07,0.1,1,relativepositiveinaccurate,8
10/8/17 18:02,6,,7,4,Paratelic,3,2,2,2,2.25,3,2,3,2,3,2,2,1,4,2,1,4,2,1,2,2,5,2,4,2,3.1,1.8,2,2,2,2,2,2,3,2,2,2,2.25,6,,7,3,High,Low,most don't ask me to google something and most don't deceive me so obviously with the feedback I get. ,I just googled it with a phrase similar to the suggestion like official colors of university of washington,Asian,No,26,Female,Bachelor's degree,"Professionals (e.g., Engineer, Lawyer)",4,5,nominal,1,positive,1,0,inaccurate,2,0,-0.65,1.24,-1,nominalpositiveinaccurate,4
10/6/17 13:15,3,,4,0,Telic,5,5,5,5,5,1,3,1,3,1,1,1,1,1,1,1,5,5,3,3,5,5,1,1,1,2.4,2,4,3,1,3,4,3,1,3,1,1,1.5,2,,3,1,Not at All/Very Low,Not at All/Very Low,I have never had to use google to look up information while completing a survey.,"I couldnt because i was given so many options, i wasnt sure which was correct especially after i failed the pre-trial.",Black or African American,No,25,Female,Bachelor's degree,"Technicians (e.g., Dental Hygienists, Emergency Medical Technicians)",2,10,nominal,1,negative,2,0,accurate,1,-1,0.3,-0.23,1,nominalnegativeaccurate,1
10/1/17 18:54,,60%,5,2,Telic,4,4,4,4,4,1,5,2,2,4,1,1,4,4,1,1,4,2,3,1,5,5,1,3,1,3.2,1.9,4,4,4,4,4,4,1,4,4,4,3.25,,40%,4,2,Moderate,Low,It involves doing some research to find relevant information.,I did a search using Google. I found the relevant information and entered it.,White,No,44,Male,"Some college, no degree","Service workers (e.g., Cook, Hairdresser)",3,24,relative,2,negative,2,0,accurate,1,-1,0.06,-0.15,0,relativenegativeaccurate,5
10/1/17 18:55,3,,4,1,Telic,4,4,3,4,3.75,2,3,2,3,2,2,2,2,2,2,4,2,2,2,3,3,2,3,2,2,2.1,2.6,4,4,4,5,4,4.2,4,4,4,4,4,2,,3,2,High,Not at All/Very Low,I have not doe any hits where I had to do outside internet research,"I copied the university names and pasted into google with ""RGB colors""",White,No,34,Female,Graduate or professional degree,"Professionals (e.g., Engineer, Lawyer)",2,17,nominal,1,negative,2,0,accurate,1,-1,0.37,-0.23,1,nominalnegativeaccurate,1
10/6/17 12:25,,40%,4,1,Paratelic,4,4,4,5,4.25,4,1,3,1,3,1,1,1,3,4,1,4,1,2,1,4,4,1,2,1,3.3,1,4,4,4,5,4,4.2,4,4,4,4,4,,40%,4,4,High,Not at All/Very Low,I have never looked up information with Google as a task.,"Looked up RGB codes for university colors, them keyed the name of the university.",White,No,60,Female,High school graduate,Other,1,9,relative,2,positive,1,0,inaccurate,2,0,2.08,0.52,3,relativepositiveinaccurate,8
10/17/17 16:23,,80%,6,1,Telic,5,4,4,4,4.25,4,1,2,1,2,1,1,1,3,2,1,3,1,4,2,4,5,2,3,1,3.2,1.2,5,4,4,4,4,4.2,5,4,4,4,4.25,,80%,6,2,Very High,Not at All/Very Low,,"Googled the school and added in ""color"" and ""rgb"" to the search.",Asian,No,29,Male,Bachelor's degree,"Administrative support workers (e.g., Secretary, Dispatcher)",3,5,relative,2,positive,1,0,inaccurate,2,0,0.37,0.85,1,relativepositiveinaccurate,8
10/8/17 17:18,6,,7,3,Telic,4,4,4,4,4,3,2,2,2,3,3,3,2,2,2,3,3,3,2,3,3,2,2,3,3,2.5,2.6,4,2,4,5,4,3.8,4,4,4,4,4,3,,4,6,Moderate,Moderate,,I searched them up.,Asian,No,20,Male,"Some college, no degree","Administrative support workers (e.g., Secretary, Dispatcher)",3,3,nominal,1,positive,1,0,inaccurate,2,-3,2.74,-1,3,nominalpositiveinaccurate,4
10/6/17 12:27,,80%,6,4,Telic,2,2,2,3,2.25,2,3,1,3,1,4,1,3,1,1,4,2,4,1,3,2,2,2,1,1,1.4,2.8,3,3,3,4,2,3,2,2,2,2,2,,60%,5,5,Low,Not at All/Very Low,Timed research with percentile of confidence is new to me,"I searched ""university name + RGB"" in google.",White,No,45,Female,"Some college, no degree",Other,0,25,relative,2,negative,2,0,accurate,1,-1,1.07,0.1,1,relativenegativeaccurate,5
10/8/17 17:19,,60%,5,4,Paratelic,3,4,2,1,2.5,3,1,3,3,4,4,3,4,4,3,3,2,4,3,3,2,3,4,3,4,3,3.3,3,4,4,4,2,3.4,3,4,3,3,3.25,,40%,4,4,Very High,Not at All/Very Low,I've never done a survey like this.,I googled them and found them on the university's websites.,Black or African American,No,26,Male,Bachelor's degree,"Professionals (e.g., Engineer, Lawyer)",2,5,relative,2,negative,2,1,inaccurate,2,-1,0.21,-0.15,0,relativenegativeinaccurate,6
10/8/17 17:17,,60%,5,1,Paratelic,4,3,3,3,3.25,3,1,3,1,4,1,1,1,4,4,1,4,1,4,1,4,4,1,3,1,3.7,1,4,4,4,5,4,4.2,4,4,4,4,4,,60%,5,2,Moderate,Low,its unlike any other task i have done completly,i just googled them,White,No,37,Male,Associate's degree,"Sales workers (e.g., Real Estate Agents, Retail Salesperson)",6,19,relative,2,positive,1,0,inaccurate,2,0,0.37,0.6,1,relativepositiveinaccurate,8
10/8/17 17:16,3,,4,3,Telic,1,1,1,2,1.25,3,4,1,5,1,1,4,5,1,1,5,1,1,1,5,1,4,2,1,4,1.5,3.6,1,1,1,1,1,1,1,1,1,1,1,1,,2,2,Very High,Low,I've never had to hunt for RGB codes before. ,I just googled RGB codes for ______ and did my best to find them within the time limit. ,White,No,27,Male,High school graduate,Other,1,3,nominal,1,negative,2,1,inaccurate,2,-2,-0.69,-0.98,-1,nominalnegativeinaccurate,2
10/8/17 17:23,,40%,4,2,Paratelic,3,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1.3,1.1,3,3,3,3,3,3,2,3,3,3,2.75,,1%,2,3,Low,Not at All/Very Low,I've never done a survey like this before.,Using google search,Black or African American,No,24,Female,Bachelor's degree,"Technicians (e.g., Dental Hygienists, Emergency Medical Technicians)",3,7,relative,2,negative,2,0,accurate,1,-2,0.92,-0.98,1,relativenegativeaccurate,5
10/8/17 17:22,,80%,6,3,Telic,4,4,4,4,4,1,2,1,1,1,1,1,1,1,1,1,4,2,3,1,3,1,1,1,1,1.7,1.2,4,5,4,5,4,4.4,3,4,4,4,3.75,,20%,3,2,Very High,Not at All/Very Low,It had tasks that you had to complete with a timer. ,I googled the college name and typed RGB after the name. Usually it was the first URL in the searches and it had them on the website. Some were harder to find than others. ,White,No,33,Female,Associate's degree,"Technicians (e.g., Dental Hygienists, Emergency Medical Technicians)",6,15,relative,2,negative,2,0,accurate,1,-3,-0.69,-1.4,-1,relativenegativeaccurate,5
10/8/17 17:21,3,,4,0,Telic,4,3,2,4,3.25,5,1,4,2,3,1,1,1,5,2,1,5,2,4,4,5,5,2,5,1,4.3,1.6,4,5,5,4,4,4.4,1,4,2,3,2.5,2,,3,1,High,Not at All/Very Low,i never had to go to a different site to look anything up so that was kinda hard to do and try and make good time,i typed it in on google whatever university it was and there rgb codes,White,No,34,Male,High school graduate,Other,6,18,nominal,1,negative,2,0,accurate,1,-1,0.3,-0.23,1,nominalnegativeaccurate,1
10/8/17 17:23,4,,5,3,Paratelic,4,1,1,2,2,4,3,2,1,1,1,1,1,4,4,1,4,1,3,2,4,5,1,1,1,3.2,1.3,5,4,4,5,4,4.4,5,5,5,5,5,5,,6,2,Moderate,Not at All/Very Low,more immersive and action oriented,"google search of ""rgb codes for ...""",White,No,23,Female,Bachelor's degree,"Professionals (e.g., Engineer, Lawyer)",0.5,3,nominal,1,positive,1,0,inaccurate,2,1,-0.69,1.35,-1,nominalpositiveinaccurate,4
10/8/17 17:20,,80%,6,1,Telic,4,4,2,5,3.75,5,1,5,1,5,1,1,1,5,5,1,5,1,5,1,5,5,1,5,1,5,1,2,3,1,2,3,2.2,2,2,2,3,2.25,,100%,7,0,Moderate,High,,i searched in google but it was not easy to find.,Asian,No,45,Male,Bachelor's degree,Other,7,20,relative,2,positive,1,0,inaccurate,2,1,-1.35,1.59,-1,relativepositiveinaccurate,8
10/8/17 17:24,4,,5,3,Paratelic,3,1,2,2,2,2,1,1,1,4,1,1,4,1,1,4,3,1,1,2,2,3,1,1,1,1.9,1.7,5,5,1,5,1,3.4,5,5,5,5,5,3,,4,2,Very High,Not at All/Very Low,I never searched on google for anything.,I used the uni websites on google.,White,No,27,Male,"Some college, no degree",Other,1,3,nominal,1,positive,1,0,inaccurate,2,-1,-0.69,-0.15,-1,nominalpositiveinaccurate,4
10/11/17 23:06,6,,7,0,Telic,5,5,5,1,4,5,1,5,1,5,1,1,1,5,5,1,5,1,5,1,5,5,1,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,6,,7,0,Very High,Not at All/Very Low,It was more enjoyable then i thought it would be.,University websites ,American Indian or Alaska Native,No,30,Female,Graduate or professional degree,"First/mid level officials and managers (e.g., Operations Manager, Vice President)",8,8,nominal,1,negative,2,0,accurate,1,0,-0.56,1.24,0,nominalnegativeaccurate,1
10/11/17 19:46,4,,5,1,Telic,3,2,2,3,2.5,1,1,1,1,2,1,1,3,1,1,2,2,1,1,1,1,1,1,1,1,1.2,1.3,5,5,5,4,5,4.8,5,5,5,5,5,3,,4,1,Very High,Low,I've never been tasked with finding RGB codes before. ,"I just searched ""RGB codes for (insert institution here)",White,No,26,Female,Bachelor's degree,"Professionals (e.g., Engineer, Lawyer)",2,3,nominal,1,negative,2,0,accurate,1,-1,-0.49,-0.15,0,nominalnegativeaccurate,1
9/24/17 19:47,5,,6,1,Telic,4,4,5,4,4.25,5,3,4,2,4,4,2,2,4,4,1,5,1,4,4,5,5,2,5,2,4.5,2.3,2,2,2,2,2,2,2,1,2,2,1.75,6,,7,0,Low,Not at All/Very Low,This project is different from other projects because it's an online information gathering project,I found them by searching for the RGB codes using Google,White,No,25,Male,Bachelor's degree,"Technicians (e.g., Dental Hygienists, Emergency Medical Technicians)",2,2,nominal,1,positive,1,0,inaccurate,2,1,-1.35,1.59,-1,nominalpositiveinaccurate,4
10/8/17 17:28,4,,5,1,Telic,5,4,4,4,4.25,4,3,2,2,3,3,2,2,3,3,3,2,2,3,2,4,4,2,3,3,3.1,2.4,4,4,4,4,3,3.8,2,4,2,4,3,2,,3,2,Moderate,Low,it makes you go off site to google to research something within a times amount. most are surveys or timed quesstionaires,i googled the university and rgb color,Other race,No,22,Female,Bachelor's degree,"Craft workers (e.g., Carpenter, Auto Mechanic)",1,7,nominal,1,negative,2,0,accurate,1,-2,0.37,-0.89,1,nominalnegativeaccurate,1
10/14/17 14:18,,40%,4,2,Telic,5,5,5,4,4.75,4,2,4,1,4,1,1,1,4,3,1,5,1,2,2,5,5,2,5,1,4.1,1.3,4,4,4,4,3,3.8,3,4,4,4,3.75,,20%,3,3,Very High,Low,"I have had timed projects before, but never for finding specific colors for universities.","I googled ""RGB codes"" for whatever school I was looking for and clicked on the first or second link. It took me directly to the page I needed.",White,No,46,Female,Bachelor's degree,Other,1,30,relative,2,negative,2,0,accurate,1,-1,0.92,-0.23,1,relativenegativeaccurate,5
10/8/17 17:34,,100%,7,4,Telic,5,3,2,4,3.5,4,1,1,2,2,1,1,1,3,1,1,5,1,1,1,3,5,1,3,1,2.8,1.1,5,5,5,5,5,5,4,4,5,5,4.5,,80%,6,5,High,Not at All/Very Low,I've done another project that involved using or inputting RGB data,Used google to find the university's website,White,No,32,Male,Bachelor's degree,"Professionals (e.g., Engineer, Lawyer)",6,10,relative,2,negative,2,0,accurate,1,-1,1.07,0.49,1,relativenegativeaccurate,5
10/8/17 17:33,,60%,5,3,Paratelic,3,4,4,3,3.5,4,1,3,1,2,1,1,1,3,3,1,4,1,4,1,4,3,1,2,1,3.2,1,3,3,3,2,3,2.8,4,4,4,4,4,,80%,6,2,Low,Not at All/Very Low,I have not done a task like this,By searching the school name +rgb.,Other race,Yes,26,Male,High school graduate,"Service workers (e.g., Cook, Hairdresser)",2,8,relative,2,positive,1,1,accurate,1,1,-0.69,1.35,-1,relativepositiveaccurate,7
10/9/17 14:18,,100%,7,1,Telic,5,5,4,3,4.25,3,3,1,1,1,3,4,1,1,1,1,2,5,3,4,3,3,1,4,2,2.2,2.5,4,3,5,4,3,3.8,5,5,5,5,5,,100%,7,0,Very High,Moderate,,I was looking on google,White,Yes,32,Male,Graduate or professional degree,"First/mid level officials and managers (e.g., Operations Manager, Vice President)",7,7,relative,2,negative,2,0,accurate,1,0,-1.35,1.24,-1,relativenegativeaccurate,5
10/8/17 17:34,4,,5,2,Telic,4,4,4,5,4.25,4,1,3,1,3,1,1,1,3,3,1,2,1,3,1,4,4,1,4,1,3.3,1,3,3,3,3,3,3,4,3,3,3,3.25,2,,3,0,Very High,Not at All/Very Low,I never did a similar study as this one.,I google for it.,Asian,No,47,Male,Ph.D.,"Professionals (e.g., Engineer, Lawyer)",6,18,nominal,1,positive,1,0,inaccurate,2,-2,-1.65,-0.89,-2,nominalpositiveinaccurate,4
10/8/17 17:35,5,,6,3,Paratelic,4,4,4,4,4,4,1,4,1,2,1,1,1,4,2,1,3,1,3,2,3,4,2,2,1,3.1,1.2,4,4,4,4,4,4,4,4,4,4,4,4,,5,2,Moderate,Not at All/Very Low,I have not encountered a task on Mturk that had a certain amount of time to find information from an outside site.,"I found the RGB codes by searching ""RGB codes for *school name*"" on google.",Black or African American,No,25,Female,"Some college, no degree","Service workers (e.g., Cook, Hairdresser)",2,8,nominal,1,negative,2,0,accurate,1,-1,-0.69,0.1,-1,nominalnegativeaccurate,1
10/8/17 17:43,4,,5,4,Telic,5,3,3,5,4,2,3,1,5,3,3,2,5,1,2,4,3,4,1,2,4,4,2,2,1,2.3,3.1,2,3,2,1,2,2,1,2,2,2,1.75,3,,4,1,Low,Not at All/Very Low,I have never had to search for RGB codes before,I googled all the schools and then RGB codes until I found them,White,No,19,Male,"Some college, no degree",Other,1,1,nominal,1,negative,2,1,inaccurate,2,-1,-2.37,-0.15,-3,nominalnegativeinaccurate,2
10/8/17 17:41,5,,6,3,Paratelic,4,4,4,2,3.5,3,1,3,1,3,1,1,1,2,2,1,3,1,3,1,3,4,1,2,1,2.8,1,4,4,4,3,4,3.8,4,4,4,4,4,5,,6,3,Moderate,Not at All/Very Low,I have never had to do online searches for anything before.,I googled them,White,No,37,Male,Bachelor's degree,Other,11,20,nominal,1,negative,2,0,accurate,1,0,0.16,0.85,0,nominalnegativeaccurate,1
10/8/17 17:39,4,,5,3,Telic,4,3,3,4,3.5,4,1,4,1,4,1,1,1,4,4,1,4,1,4,1,4,4,1,4,1,4,1,2,2,2,1,2,1.8,5,5,5,5,5,4,,5,3,High,Not at All/Very Low,,I searched for them using Google. ,White,No,38,Female,Bachelor's degree,"Laborers and helpers (e.g., Attendant, Assistant)",5,15,nominal,1,positive,1,0,inaccurate,2,0,0.16,0.6,0,nominalpositiveinaccurate,4
10/8/17 17:37,,60%,5,1,Paratelic,5,3,4,5,4.25,4,1,2,1,3,1,1,1,4,3,1,4,1,3,1,4,5,1,2,1,3.4,1,4,5,4,5,4,4.4,4,4,4,4,4,,60%,5,0,High,Not at All/Very Low,I have never had a timed survey about colors,I went to google and inputted RGB code (college),Other race,No,69,Female,Graduate or professional degree,"Professionals (e.g., Engineer, Lawyer)",9,40,relative,2,positive,1,0,inaccurate,2,0,-1.35,0.6,-1,relativepositiveinaccurate,8
10/17/17 15:16,4,,5,1,Telic,4,3,3,4,3.5,4,2,3,1,3,1,1,1,3,3,1,4,1,3,1,3,4,2,4,1,3.4,1.2,1,1,1,1,1,1,3,1,1,1,1.5,2,,3,0,High,Not at All/Very Low,Never had to find RGB colors before.,Used google and searched RGB color code for the different universities,White,No,39,Male,"Some college, no degree","Craft workers (e.g., Carpenter, Auto Mechanic)",2,24,nominal,1,positive,1,0,inaccurate,2,-2,-1.35,-0.89,-1,nominalpositiveinaccurate,4
10/14/17 16:59,,100%,7,4,Telic,3,3,3,3,3,3,1,5,1,5,1,1,1,5,5,1,5,1,5,1,5,5,1,5,1,4.8,1,5,5,5,5,5,5,5,5,5,5,5,,100%,7,1,Very High,Not at All/Very Low,I've never had a timed test to look up rgb codes.,I googled the university and rgb codes and pulled them off the internet. Others I had to google the actual color and take the RGB code that way.,White,Yes,25,Male,Associate's degree,Other,2,8,relative,2,positive,1,0,inaccurate,2,0,-2.37,1.24,-3,relativepositiveinaccurate,8
10/8/17 17:39,,40%,4,1,Telic,4,4,4,4,4,4,2,3,1,2,1,1,1,3,1,1,3,1,4,1,3,3,1,4,1,3,1.1,3,3,4,5,4,3.8,4,4,4,4,4,,20%,3,2,High,Low,"I have not been asked to seek out information to provide that is also compared to the performance of others doing the same task. While I have done tasks that ask how well I think I will do compared to others, those have always been based on information I already knew, not information I had to look for. ","I searched the name of the university and RGB. they came up with websites associated with the universities that provided that information- the RGB codes, the CMYK codes, and PANTONE colors. Then I copied what I could, and edited the text I placed in the fields provided.",White,No,35,Female,Bachelor's degree,Other,N/A,8,relative,2,positive,1,0,inaccurate,2,-1,0.37,-0.23,1,relativepositiveinaccurate,8
10/8/17 18:45,,100%,7,0,Paratelic,5,5,5,5,5,4,2,3,4,2,1,1,1,3,1,2,4,4,3,2,4,4,1,4,1,3.2,1.9,2,3,3,4,2,2.8,2,3,3,3,2.75,,20%,3,0,Low,Not at All/Very Low,"this projects testing portion had an aggressive timeline that made it nearly impossible to complete. To meet the 5 universities within the time limit, the participant would need to find the university logo, determine the RGB code and paste it into the box within 36 seconds.","Google image search for the university. Paste image into paint - do a color lookup on section and fetch RGB code, then paste into the text box.",White,No,40,Male,Bachelor's degree,"First/mid level officials and managers (e.g., Operations Manager, Vice President)",10,20,relative,2,negative,2,0,accurate,1,-4,-0.56,-1.75,0,relativenegativeaccurate,5
9/24/17 19:38,,40%,4,3,Paratelic,4,4,2,4,3.5,4,1,4,1,4,1,2,1,3,4,1,4,1,4,3,4,4,1,3,2,3.8,1.4,5,4,4,5,4,4.4,5,4,4,4,4.25,,40%,4,2,High,Not at All/Very Low,I have never encountered a study involving rgb codes.,A google search and the first link that popped up supplied the information.,White,No,23,Male,Bachelor's degree,"Professionals (e.g., Engineer, Lawyer)",2,2,relative,2,positive,1,1,accurate,1,0,-0.69,0.52,-1,relativepositiveaccurate,7
